product_id;product_name;discounted_price;actual_price;discount_percentage;rating;rating_count;main_category;sub_category;product_type;savings;price_range;rating_category;review_count;sentiment_mean;pct_positif;pct_negatif;sentiment_label
B09VT6JKRP;Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable;199;999;80;4,1;425;Computers&Accessories;Accessories&Peripherals;USBCables;800;Budget <500;Moyen;8;0,416663636;72,7;0;Positif
B09T3KB6JZ;TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black);18990;40990;54;4,2;6659;Electronics;HomeTheater,TV&Video;SmartTelevisions;22000;Luxe >10000;Bon;8;0,292321053;68,4;5,3;Positif
B093QCY6YJ;ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards;290;349;17;3,7;1977;Computers&Accessories;NetworkingDevices;WirelessUSBAdapters;59;Budget <500;Moyen;8;0,484245455;81,8;0;Positif
B093ZNQZ2Y;"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]";249;799;69;3,8;1079;Electronics;HomeTheater,TV&Video;RemoteControls;550;Budget <500;Moyen;8;0,243027273;54,5;27,3;Positif
B08LKS3LSP;Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |;345;999;65;3,7;1097;Computers&Accessories;Accessories&Peripherals;USBCables;654;Budget <500;Moyen;8;0,412827273;81,8;0;Positif
B00V4BGDKU;TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play;1099;1899;42;4,5;22420;Computers&Accessories;NetworkingDevices;WirelessUSBAdapters;800;Mid-range 500-2000;Excellent;8;0,350322727;68,2;0;Positif
B08CHKQ8D4;Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey);719;1499;52;4,1;1045;Computers&Accessories;Accessories&Peripherals;USBCables;780;Mid-range 500-2000;Moyen;8;0,489125;100;0;Positif
B09BW334ML;Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black);349;1499;77;4,3;4145;Electronics;HomeTheater,TV&Video;RemoteControls;1150;Budget <500;Bon;8;0,483;100;0;Positif
B082T6GVLJ;Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold);849;1809;53;4,3;6547;Computers&Accessories;Accessories&Peripherals;USBCables;960;Mid-range 500-2000;Bon;8;0,391222222;77,8;11,1;Positif
B07DL1KC3H;Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote);299;899;67;4;1588;Electronics;HomeTheater,TV&Video;RemoteControls;600;Budget <500;Moyen;8;0,264427273;72,7;9,1;Positif
B0B6F98KJJ;MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model);21999;29999;27;4,2;32840;Electronics;HomeTheater,TV&Video;SmartTelevisions;8000;Luxe >10000;Bon;8;0,544;87,5;12,5;Positif
B07JNVF678;Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey);349;999;65;4,2;13120;Computers&Accessories;Accessories&Peripherals;USBCables;650;Budget <500;Bon;8;0,361992308;84,6;0;Positif
B09QGZFBPM;Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft);399;999;60;4,3;2806;Computers&Accessories;Accessories&Peripherals;USBCables;600;Budget <500;Bon;8;0,513246154;92,3;7,7;Positif
B07JGDB5M1;Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey);449;1299;65;4,2;24269;Computers&Accessories;Accessories&Peripherals;USBCables;850;Budget <500;Bon;8;0,455;80;0;Positif
B0981XSZJ7;CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable);299;999;70;4,3;766;Computers&Accessories;Accessories&Peripherals;USBCables;700;Budget <500;Bon;8;0,379341667;91,7;8,3;Positif
B0B9XLX8VR;VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey);37999;65000;42;4,3;3587;Electronics;HomeTheater,TV&Video;SmartTelevisions;27001;Luxe >10000;Bon;4;0,25217;80;10;Positif
B08Y5KXR6Z;PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black);99;800;88;3,9;24871;Computers&Accessories;Accessories&Peripherals;USBCables;701;Budget <500;Moyen;8;0,3138375;62,5;12,5;Positif
B09F6VHQXB;Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model);7390;20000;63;4,1;2581;Electronics;HomeTheater,TV&Video;StandardTelevisions;12610;Premium 2000-10000;Moyen;8;0,40567;80;0;Positif
B0974G5Q2Y;boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black);273,1;999;73;4,3;20850;Computers&Accessories;Accessories&Peripherals;USBCables;725,9;Budget <500;Bon;8;0,4391;100;0;Positif
B09YL9SN9B;LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black);15990;23990;33;4,3;1035;Electronics;HomeTheater,TV&Video;SmartTelevisions;8000;Luxe >10000;Bon;8;0,332775;75;6,2;Positif
B09RX1FK54;boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red);399;999;60;4,1;1780;Computers&Accessories;Accessories&Peripherals;USBCables;600;Budget <500;Moyen;8;0,356425;93,8;0;Positif
B09TT6BFDX;Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included);399;1999;80;4,5;505;Electronics;HomeTheater,TV&Video;RemoteControls;1600;Budget <500;Excellent;8;0,33317;70;20;Positif
B09KH58JZR;Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White);210;399;47;4,1;1717;Computers&Accessories;Accessories&Peripherals;USBCables;189;Budget <500;Moyen;8;0,09958;53,3;20;Positif
B09DDCQFMT;Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P);1299;1999;35;3,6;590;Electronics;HomeTheater,TV&Video;RemoteControls;700;Mid-range 500-2000;Moyen;8;0,159035714;57,1;28,6;Positif
B08RP2L2NL;King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour);347;999;65;3,5;1121;Computers&Accessories;Accessories&Peripherals;USBCables;652;Budget <500;Moyen;8;0,252754545;63,6;9,1;Positif
B0B4G2MWSB;Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.;149;999;85;4;1313;Computers&Accessories;Accessories&Peripherals;USBCables;850;Budget <500;Moyen;8;0,20356;50;0;Positif
B0B21C4BMX;Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra);228;899;75;3,8;132;Computers&Accessories;Accessories&Peripherals;USBCables;671;Budget <500;Moyen;8;0,5375;81,8;9,1;Positif
B084MZXJNK;Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White;1599;1999;20;4,4;1951;Computers&Accessories;Accessories&Peripherals;USBCables;400;Mid-range 500-2000;Bon;8;0,367283333;83,3;8,3;Positif
B0BHZCNC4P;Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor;1499;3999;63;3,7;37;Electronics;HomeTheater,TV&Video;RemoteControls;2500;Mid-range 500-2000;Moyen;8;0,355;66,7;22,2;Positif
B0B16KD737;VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black);8499;15999;47;4,3;592;Electronics;HomeTheater,TV&Video;SmartTelevisions;7500;Premium 2000-10000;Bon;8;0,22828125;62,5;12,5;Positif
B099K9ZX65;Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black);20990;44990;53;4,1;1259;Electronics;HomeTheater,TV&Video;SmartTelevisions;24000;Luxe >10000;Moyen;8;0,20565;70,6;5,9;Positif
B08Y55LPBF;Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black);32999;44999;27;4,2;45238;Electronics;HomeTheater,TV&Video;SmartTelevisions;12000;Luxe >10000;Bon;8;0,3607875;87,5;0;Positif
B015OW3M1W;AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black;799;1700;53;4,1;28638;Electronics;HomeTheater,TV&Video;HDMICables;901;Mid-range 500-2000;Moyen;8;0,491666667;100;0;Positif
B01D5H8ZI8;AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable;229;595;62;4,3;12835;Electronics;HomeTheater,TV&Video;HDMICables;366;Budget <500;Bon;8;0,30215;75;16,7;Positif
B09X1M3DHX;iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black);9999;27990;64;4,2;1269;Electronics;HomeTheater,TV&Video;SmartTelevisions;17991;Premium 2000-10000;Bon;8;0,408511111;88,9;0;Positif
B09MM6P76N;7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control;349;599;42;4,2;284;Electronics;HomeTheater,TV&Video;RemoteControls;250;Budget <500;Bon;8;0,32861875;81,2;0;Positif
B01D5H8LDM;AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet);489;1200;59;4,4;69538;Electronics;HomeTheater,TV&Video;RCACables;711;Budget <500;Bon;8;0,46625;91,7;0;Positif
B0B1YY6JJL;Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black);23999;34990;31;4,3;4703;Electronics;HomeTheater,TV&Video;SmartTelevisions;10991;Luxe >10000;Bon;8;0,25014;62,5;5;Positif
B09QGZM8QB;Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black);399;999;60;4,3;2806;Computers&Accessories;Accessories&Peripherals;USBCables;600;Budget <500;Bon;8;0,513246154;92,3;7,7;Positif
B08L4SBJRY;Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black);349;1299;73;4;3295;Electronics;HomeAudio;Mounts;950;Budget <500;Moyen;8;0,256166667;66,7;8,3;Positif
B09X79PP8F;MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White);179;299;40;3,9;81;Computers&Accessories;Accessories&Peripherals;USBCables;120;Budget <500;Moyen;8;0,283333333;77,8;22,2;Positif
B082T6GVG9;AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White);689;1500;54;4,2;42301;Computers&Accessories;Accessories&Peripherals;USBCables;811;Mid-range 500-2000;Bon;8;0,406488889;77,8;0;Positif
B0B3XY5YT4;LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black);30990;49990;38;4,3;1376;Electronics;HomeTheater,TV&Video;SmartTelevisions;19000;Luxe >10000;Bon;8;0,4923;88,9;11,1;Positif
B0B4HKH19N;pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black);249;931;73;3,9;1075;Computers&Accessories;Accessories&Peripherals;USBCables;682;Budget <500;Moyen;8;0,447358333;66,7;8,3;Positif
B08TGG316Z;10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox;999;2399;58;4,6;3664;Electronics;HomeTheater,TV&Video;HDMICables;1400;Mid-range 500-2000;Excellent;3;0,378425;75;0;Positif
B071VMP1Z4;LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's;399;399;0;3,9;1951;Electronics;HomeTheater,TV&Video;RemoteControls;0;Budget <500;Moyen;8;0,1918;77,8;22,2;Positif
B071SDRGWL;boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black);349;699;50;4,3;20850;Computers&Accessories;Accessories&Peripherals;USBCables;350;Budget <500;Bon;8;0,4391;100;0;Positif
B08PSQRW2T;Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black);399;1099;64;4,1;2685;Computers&Accessories;Accessories&Peripherals;USBCables;700;Budget <500;Moyen;8;0,4144;81,8;0;Positif
B0859M539M;TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS;1699;2999;43;4,4;24780;Computers&Accessories;NetworkingDevices;WirelessUSBAdapters;1300;Mid-range 500-2000;Bon;8;0,335478261;78,3;8,7;Positif
B08RX8G496;"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)";655;1099;40;3,2;285;Electronics;HomeTheater,TV&Video;RemoteControls;444;Mid-range 500-2000;Faible;8;0,267209091;54,5;9,1;Positif
B002SZEOLG;TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N);749;1339;44;4,2;179692;Computers&Accessories;NetworkingDevices;WirelessUSBAdapters;590;Mid-range 500-2000;Bon;8;0,323453571;85,7;0;Positif
B08CS3BT4L;Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black);9999;12999;23;4,2;6088;Electronics;HomeTheater,TV&Video;SmartTelevisions;3000;Premium 2000-10000;Bon;8;0,216991667;58,3;8,3;Positif
B00RFWNJMC;Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black );195;499;61;3,7;1383;Electronics;HomeTheater,TV&Video;RemoteControls;304;Budget <500;Moyen;8;0,205688889;44,4;22,2;Positif
B082T6GXS5;AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft;999;2100;52;4,5;5492;Computers&Accessories;Accessories&Peripherals;USBCables;1101;Mid-range 500-2000;Excellent;8;0,244342857;64,3;14,3;Positif
B09CMQRQM6;Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey);499;899;44;4,2;919;Computers&Accessories;Accessories&Peripherals;USBCables;400;Budget <500;Bon;8;0,383773333;86,7;0;Positif
B005LJQMCK;BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.);416;599;31;4,2;30023;Electronics;HomeTheater,TV&Video;OpticalCables;183;Budget <500;Bon;8;0,3635375;87,5;12,5;Positif
B09C6H53KH;Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black);368;699;47;4,2;387;Computers&Accessories;Accessories&Peripherals;USBCables;331;Budget <500;Bon;8;0,434544444;66,7;11,1;Positif
B0BB3CBFBM;VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black);29990;65000;54;4,1;211;Electronics;HomeTheater,TV&Video;SmartTelevisions;35010;Luxe >10000;Moyen;8;0,25422;73,3;0;Positif
B08QSDKFGQ;Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey);339;1099;69;4,3;974;Computers&Accessories;Accessories&Peripherals;USBCables;760;Budget <500;Bon;8;0,403125;91,7;0;Positif
B08PV1X771;Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray);15490;20900;26;4,3;16299;Electronics;HomeTheater,TV&Video;SmartTelevisions;5410;Luxe >10000;Bon;8;0,063088889;55,6;33,3;Positif
B07YTNKVJQ;MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging;499;1299;62;4,3;30411;Computers&Accessories;Accessories&Peripherals;USBCables;800;Budget <500;Bon;8;0,515775;100;0;Positif
B0117H7GZ6;GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden);249;399;38;3,4;4642;Computers&Accessories;NetworkingDevices;WirelessUSBAdapters;150;Budget <500;Faible;8;0,043153846;26,9;19,2;Neutre
B09XJ1LM7R;7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control;399;799;50;4,3;12;Electronics;HomeTheater,TV&Video;RemoteControls;400;Budget <500;Bon;1;-0,3;0;50;Negatif
B084N133Y7;Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White;1499;1999;25;4,4;1951;Computers&Accessories;Accessories&Peripherals;USBCables;500;Mid-range 500-2000;Bon;8;0,367283333;83,3;8,3;Positif
B088Z1YWBC;"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black";9490;15990;41;3,9;10480;Electronics;HomeTheater,TV&Video;Projectors;6500;Premium 2000-10000;Moyen;8;0,217870769;64,6;9,2;Positif
B07VSG5SXZ;ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors;637;1499;58;4,1;24;Electronics;HomeTheater,TV&Video;HDMICables;862;Mid-range 500-2000;Moyen;7;0,452011111;88,9;11,1;Positif
B08RWCZ6SY;7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control;399;899;56;3,9;254;Electronics;HomeTheater,TV&Video;RemoteControls;500;Budget <500;Moyen;8;0,30159;80;10;Positif
B07KSB1MLX;AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable;1089;1600;32;4;3565;Electronics;HomeTheater,TV&Video;OpticalCables;511;Mid-range 500-2000;Moyen;8;0,450509091;90,9;0;Positif
B081FG1QYX;Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black);339;999;66;4,3;6255;Computers&Accessories;Accessories&Peripherals;USBCables;660;Budget <500;Bon;8;0,2594;72,2;0;Positif
B08R69WBN7;Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2);149;499;70;4;7732;Computers&Accessories;Accessories&Peripherals;USBCables;350;Budget <500;Moyen;8;0,4188;90;0;Positif
B0B3RHX6B6;Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black);149;399;63;3,9;57;Computers&Accessories;Accessories&Peripherals;USBCables;250;Budget <500;Moyen;8;0,444511111;66,7;0;Positif
B084N18QZY;Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified;599;849;29;4,5;577;Computers&Accessories;Accessories&Peripherals;USBCables;250;Mid-range 500-2000;Excellent;8;0,229525;58,3;16,7;Positif
B081NHWT6Z;LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ];299;1199;75;3,9;1193;Electronics;HomeTheater,TV&Video;RemoteControls;900;Budget <500;Moyen;8;0,3871;90;0;Positif
B07JPJJZ2H;Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable for iPhones, iPad Air, iPad Mini, iPod Nano and iPod Touch (3 FT Pack of 1, Grey);399;1299;69;4,2;13120;Computers&Accessories;Accessories&Peripherals;USBCables;900;Budget <500;Bon;8;0,361992308;84,6;0;Positif
B09JKNF147;Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464;339;1999;83;4;343;Electronics;HomeTheater,TV&Video;RemoteControls;1660;Budget <500;Moyen;8;0,446688889;88,9;0;Positif
B0B9959XF3;Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black);12499;22990;46;4,3;1611;Electronics;HomeTheater,TV&Video;SmartTelevisions;10491;Luxe >10000;Bon;8;0,357955;75;0;Positif
B09PNR6F8Q;realme 10W Fast Charging Micro-USB Cable (Braided, Black);249;399;38;4;6558;Computers&Accessories;Accessories&Peripherals;USBCables;150;Budget <500;Moyen;8;0,57092;100;0;Positif
B07M69276N;TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier;1399;2499;44;4,4;23169;Computers&Accessories;NetworkingDevices;WirelessUSBAdapters;1100;Mid-range 500-2000;Bon;8;0,446408333;83,3;0;Positif
